サンプル名,Ce,Co,Zn,Ce5Co19,Ce2Co17,Ce1Co5,CeO2_cubic,Ce2O3_trig,Co_cubic,T_a,Coercivity,XRD サンプル名
CeCoZn_2-7_-40_35,,,,,,,,,,500,,CeCoZn_2-7_42.xy
CeCoZn_2-7_-35_35,,,,,,,,,,500,,CeCoZn_2-7_59.xy
CeCoZn_2-7_-30_35,,,,,,,,,,500,,CeCoZn_2-7_76.xy
CeCoZn_2-7_-25_35,,,,,,,,,,500,,CeCoZn_2-7_93.xy
CeCoZn_2-7_-20_35,8.559232644,79.19617436,12.244593,0.1284,0.736,0.063,0.00109,0.0052,0.0664,500,0.07882608589346954,CeCoZn_2-7_110.xy
CeCoZn_2-7_-15_35,8.834555707,80.33407027,10.83137402,0.0525,0.781,0.059,0.0,0.00105,0.1069,500,0.08902025528262747,CeCoZn_2-7_127.xy
CeCoZn_2-7_-10_35,9.32859655,80.31949841,10.35190504,0.0488,0.795,0.062,0.0,0.00068,0.094,500,0.043818811809805826,CeCoZn_2-7_144.xy
CeCoZn_2-7_-5_35,9.226705812999999,81.38631095,9.386983236,0.0484,0.816,0.049,0.0011,0.00111,0.0846,500,0.06567058685081437,CeCoZn_2-7_161.xy
CeCoZn_2-7_0_35,9.665264853,82.04781236999999,8.286922772999999,0.0527,0.802,0.061,0.00078,0.0027,0.081,500,0.043628898799077664,CeCoZn_2-7_178.xy
CeCoZn_2-7_5_35,9.746891168000001,83.35722459,6.895884247000001,0.0506,0.81,0.065,0.0016,0.0028,0.07,500,0.0508812870418964,CeCoZn_2-7_195.xy
CeCoZn_2-7_10_35,9.831714473,83.48748733,6.680798198,0.0547,0.828,0.056,0.0035,0.00045,0.0577,500,0.06091694481700941,CeCoZn_2-7_212.xy
CeCoZn_2-7_15_35,9.830251386,83.83309433000001,6.336654282,0.075,0.833,0.043,0.0038,0.0,0.0446,500,0.045106446616086406,CeCoZn_2-7_229.xy
CeCoZn_2-7_20_35,9.540580684,85.38429417,5.075125148000001,0.0572,0.824,0.051,0.0044,0.00078,0.0625,500,0.049575177296715074,CeCoZn_2-7_246.xy
CeCoZn_2-7_25_35,,,,,,,,,,500,,CeCoZn_2-7_263.xy
CeCoZn_2-7_30_35,,,,,,,,,,500,,CeCoZn_2-7_280.xy
CeCoZn_2-7_35_35,,,,,,,,,,500,,CeCoZn_2-7_297.xy
CeCoZn_2-7_40_35,,,,,,,,,,500,,CeCoZn_2-7_314.xy
CeCoZn_2-7_-40_40,,,,,,,,,,500,,CeCoZn_2-7_43.xy
CeCoZn_2-7_-35_40,,,,,,,,,,500,,CeCoZn_2-7_60.xy
CeCoZn_2-7_-30_40,,,,,,,,,,500,,CeCoZn_2-7_77.xy
CeCoZn_2-7_-25_40,,,,,,,,,,500,,CeCoZn_2-7_94.xy
CeCoZn_2-7_-20_40,,,,,,,,,,500,,CeCoZn_2-7_111.xy
CeCoZn_2-7_-15_40,8.248667979,81.56576542,10.1855666,0.115,0.716,0.072,0.0101,0.0169,0.071,500,,CeCoZn_2-7_128.xy
CeCoZn_2-7_-10_40,8.233561755,82.62555193,9.14088632,0.0662,0.753,0.089,0.0045,0.0073,0.079,500,0.055687150386500475,CeCoZn_2-7_145.xy
CeCoZn_2-7_-5_40,8.054254046,83.23014338,8.715602577999999,0.0668,0.781,0.061,0.0039,0.0066,0.08,500,0.05835875567924771,CeCoZn_2-7_162.xy
CeCoZn_2-7_0_40,8.523384941,83.95709487,7.519520189,0.0705,0.819,0.039,0.00091,0.0,0.071,500,0.058499963501857044,CeCoZn_2-7_179.xy
CeCoZn_2-7_5_40,8.639458645000001,84.60751558,6.753025771,0.0599,0.784,0.057,0.004,0.0048,0.09,500,0.05940765780389709,CeCoZn_2-7_196.xy
CeCoZn_2-7_10_40,8.344062722999999,85.84443007,5.811507205,0.1131,0.815,0.0005,0.0058,0.0048,0.061,500,0.04299390835881266,CeCoZn_2-7_213.xy
CeCoZn_2-7_15_40,8.524290657,85.57404704,5.901662302,0.0911,0.824,0.0,0.0062,0.0043,0.075,500,,CeCoZn_2-7_230.xy
CeCoZn_2-7_20_40,,,,,,,,,,500,,CeCoZn_2-7_247.xy
CeCoZn_2-7_25_40,,,,,,,,,,500,,CeCoZn_2-7_264.xy
CeCoZn_2-7_30_40,,,,,,,,,,500,,CeCoZn_2-7_281.xy
CeCoZn_2-7_35_40,,,,,,,,,,500,,CeCoZn_2-7_298.xy
CeCoZn_2-7_40_40,,,,,,,,,,500,,CeCoZn_2-7_315.xy
